relevance,shrink_mode,ROC AUC,replication
15,hs,0.618028338860416,11
15,hs_entropy,0.6262184705054769,11
15,hs_log_cardinality,0.6353632800723545,11
15,hs_permutation,0.6313435835594412,11
15,hs_global_permutation,0.6380263290121595,11
20,no_shrinkage,0.6099999999999999,11
20,hs,0.7289,11
20,hs_entropy,0.7481,11
20,hs_log_cardinality,0.7531999999999999,11
20,hs_permutation,0.73765,11
20,hs_global_permutation,0.7464999999999999,11
00,no_shrinkage,0.46834935897435903,12
00,hs,0.45017027243589747,12
00,hs_entropy,0.45878405448717946,12
00,hs_log_cardinality,0.4513721955128206,12
00,hs_permutation,0.4018429487179487,12
00,hs_global_permutation,0.43219150641025633,12
05,no_shrinkage,0.48344038538739464,12
05,hs,0.44695905258932156,12
05,hs_entropy,0.49247290244881575,12
05,hs_log_cardinality,0.48083099156965076,12
05,hs_permutation,0.5056202328382176,12
05,hs_global_permutation,0.5396427137695704,12
10,no_shrinkage,0.4448621553884712,12
10,hs,0.5112280701754386,12
10,hs_entropy,0.5397493734335841,12
10,hs_log_cardinality,0.5478195488721804,12
10,hs_permutation,0.5516290726817042,12
10,hs_global_permutation,0.5466165413533834,12
15,no_shrinkage,0.5348034803480348,12
15,hs,0.648014801480148,12
15,hs_entropy,0.6920692069206922,12
15,hs_log_cardinality,0.6893689368936894,12
15,hs_permutation,0.6670167016701671,12
15,hs_global_permutation,0.7016201620162017,12
20,no_shrinkage,0.5895589558955896,12
20,hs,0.6754675467546756,12
20,hs_entropy,0.6816181618161816,12
20,hs_log_cardinality,0.6828682868286828,12
20,hs_permutation,0.6813681368136812,12
20,hs_global_permutation,0.6687668766876688,12
00,no_shrinkage,0.48529411764705876,13
00,hs,0.4250700280112045,13
00,hs_entropy,0.42902160864345734,13
00,hs_log_cardinality,0.42261904761904767,13
00,hs_permutation,0.46813725490196084,13
00,hs_global_permutation,0.46803721488595434,13
05,no_shrinkage,0.51995199519952,13
05,hs,0.48914891489148915,13
05,hs_entropy,0.502950295029503,13
05,hs_log_cardinality,0.5006000600060005,13
05,hs_permutation,0.5353035303530352,13
05,hs_global_permutation,0.5099009900990099,13
10,no_shrinkage,0.49894482966536025,13
10,hs,0.5751180785850668,13
10,hs_entropy,0.6159682443975479,13
10,hs_log_cardinality,0.6136569189026229,13
10,hs_permutation,0.6271731484272938,13
10,hs_global_permutation,0.6448095668777007,13
15,no_shrinkage,0.5702131918726854,13
15,hs,0.6360724652186969,13
15,hs_entropy,0.6655489940946853,13
15,hs_log_cardinality,0.6641477329596637,13
15,hs_permutation,0.6798618756881193,13
15,hs_global_permutation,0.6615954358923032,13
20,no_shrinkage,0.5881410256410255,13
20,hs,0.7350260416666667,13
20,hs_entropy,0.7666766826923077,13
20,hs_log_cardinality,0.7650240384615383,13
20,hs_permutation,0.7712840544871795,13
20,hs_global_permutation,0.7664763621794871,13
00,no_shrinkage,0.5456045604560456,14
00,hs,0.5752575257525754,14
00,hs_entropy,0.569006900690069,14
00,hs_log_cardinality,0.5843584358435843,14
00,hs_permutation,0.5792079207920793,14
00,hs_global_permutation,0.5517551755175517,14
05,no_shrinkage,0.47459745974597456,14
05,hs,0.5266026602660266,14
05,hs_entropy,0.5381538153815381,14
05,hs_log_cardinality,0.5469546954695469,14
05,hs_permutation,0.5362036203620362,14
05,hs_global_permutation,0.5267026702670268,14
10,no_shrinkage,0.5176282051282052,14
10,hs,0.5479266826923077,14
10,hs_entropy,0.569160657051282,14
10,hs_log_cardinality,0.5693108974358976,14
10,hs_permutation,0.5498798076923077,14
10,hs_global_permutation,0.557041266025641,14
15,no_shrinkage,0.550220088035214,14
15,hs,0.6419067627050821,14
15,hs_entropy,0.6624649859943977,14
15,hs_log_cardinality,0.6598639455782312,14
15,hs_permutation,0.6552621048419368,14
15,hs_global_permutation,0.6481592637054823,14
20,no_shrinkage,0.5950421517462866,14
20,hs,0.6904857486953031,14
20,hs_entropy,0.6968085106382979,14
20,hs_log_cardinality,0.6943496587715776,14
20,hs_permutation,0.6816037735849056,14
20,hs_global_permutation,0.6909373745483741,14
00,no_shrinkage,0.5184073629451781,15
00,hs,0.4685374149659864,15
00,hs_entropy,0.44712885154061627,15
00,hs_log_cardinality,0.4507803121248499,15
00,hs_permutation,0.4705882352941177,15
00,hs_global_permutation,0.4553321328531413,15
05,no_shrinkage,0.525,15
05,hs,0.53775,15
05,hs_entropy,0.5140499999999999,15
05,hs_log_cardinality,0.5174,15
05,hs_permutation,0.49325,15
05,hs_global_permutation,0.5463000000000001,15
10,no_shrinkage,0.5356320688619758,15
10,hs,0.5583024722250025,15
10,hs_entropy,0.5744670203182866,15
10,hs_log_cardinality,0.5689120208187369,15
10,hs_permutation,0.6162546291662496,15
10,hs_global_permutation,0.5810229206285659,15
15,no_shrinkage,0.5162145931338205,15
15,hs,0.5639075167650887,15
15,hs_entropy,0.610899809828846,15
15,hs_log_cardinality,0.6113001701531379,15
15,hs_permutation,0.598989090181163,15
15,hs_global_permutation,0.599389450505455,15
20,no_shrinkage,0.6033653846153846,15
20,hs,0.7180989583333333,15
20,hs_entropy,0.7377804487179488,15
20,hs_log_cardinality,0.7368289262820512,15
