relevance,shrink_mode,ROC AUC,replication
15,no_shrinkage,0.648036858974359,9
15,hs,0.6631610576923077,9
15,hs_entropy,0.6690705128205129,9
15,hs_log_cardinality,0.6661658653846154,9
15,hs_permutation,0.6746794871794872,9
15,hs_global_permutation,0.6728766025641025,9
20,no_shrinkage,0.6573163388197509,9
20,hs,0.6781413087113609,9
20,hs_entropy,0.6703131272581293,9
20,hs_log_cardinality,0.6679044560417503,9
20,hs_permutation,0.6691087916499397,9
20,hs_global_permutation,0.661280610196708,9
00,no_shrinkage,0.42313081773596234,10
00,hs,0.40806726053448106,10
00,hs_entropy,0.44890401361225096,10
00,hs_log_cardinality,0.45230707636873185,10
00,hs_permutation,0.44269842858572717,10
00,hs_global_permutation,0.4440996897207487,10
05,no_shrinkage,0.5257000000000001,10
05,hs,0.5798,10
05,hs_entropy,0.5834999999999999,10
05,hs_log_cardinality,0.5909,10
05,hs_permutation,0.5861,10
05,hs_global_permutation,0.5926,10
10,no_shrinkage,0.5421542154215422,10
10,hs,0.6096609660966096,10
10,hs_entropy,0.6227622762276226,10
10,hs_log_cardinality,0.6195619561956195,10
10,hs_permutation,0.6090609060906091,10
10,hs_global_permutation,0.6186618661866187,10
15,no_shrinkage,0.6276648984085678,10
15,hs,0.6612951656490841,10
15,hs_entropy,0.6652987688920028,10
15,hs_log_cardinality,0.6667000300270243,10
15,hs_permutation,0.6766089480532479,10
15,hs_global_permutation,0.6669002101891702,10
20,no_shrinkage,0.6350540216086433,10
20,hs,0.6414565826330532,10
20,hs_entropy,0.6452581032412965,10
20,hs_log_cardinality,0.6459583833533414,10
20,hs_permutation,0.6586634653861544,10
20,hs_global_permutation,0.6495598239295718,10
00,no_shrinkage,0.5278750875788211,11
00,hs,0.5004504053648284,11
00,hs_entropy,0.513061755580022,11
00,hs_log_cardinality,0.5105595035531978,11
00,hs_permutation,0.5337804023621258,11
00,hs_global_permutation,0.5125613051746573,11
05,no_shrinkage,0.5168516851685168,11
05,hs,0.5252525252525253,11
05,hs_entropy,0.5076507650765076,11
05,hs_log_cardinality,0.5043504350435043,11
05,hs_permutation,0.506150615061506,11
05,hs_global_permutation,0.5032503250325032,11
10,no_shrinkage,0.4693734335839599,11
10,hs,0.5023558897243108,11
10,hs_entropy,0.5125814536340852,11
10,hs_log_cardinality,0.513483709273183,11
10,hs_permutation,0.5023558897243108,11
10,hs_global_permutation,0.51468671679198,11
15,no_shrinkage,0.5811324529811924,11
15,hs,0.6341536614645857,11
15,hs_entropy,0.616546618647459,11
15,hs_log_cardinality,0.6229491796718688,11
15,hs_permutation,0.6195478191276511,11
15,hs_global_permutation,0.6090436174469788,11
20,no_shrinkage,0.65935,11
20,hs,0.6745000000000001,11
20,hs_entropy,0.6790999999999999,11
20,hs_log_cardinality,0.6769,11
20,hs_permutation,0.6778,11
20,hs_global_permutation,0.6776,11
00,no_shrinkage,0.45908453525641024,12
00,hs,0.47125400641025644,12
00,hs_entropy,0.4646434294871795,12
00,hs_log_cardinality,0.46985176282051283,12
00,hs_permutation,0.4231770833333333,12
00,hs_global_permutation,0.4358974358974359,12
05,no_shrinkage,0.5533053305330533,12
05,hs,0.6018601860186018,12
05,hs_entropy,0.5995599559955995,12
05,hs_log_cardinality,0.6056605660566056,12
05,hs_permutation,0.5851585158515852,12
05,hs_global_permutation,0.5827582758275827,12
10,no_shrinkage,0.48244824482448245,12
10,hs,0.5112011201120112,12
10,hs_entropy,0.5134013401340135,12
10,hs_log_cardinality,0.5238023802380238,12
10,hs_permutation,0.533003300330033,12
10,hs_global_permutation,0.5194019401940194,12
15,no_shrinkage,0.5623052959501558,12
15,hs,0.6316953070043212,12
15,hs_entropy,0.636518942819817,12
15,hs_log_cardinality,0.6331022007838408,12
15,hs_permutation,0.6424479951763641,12
15,hs_global_permutation,0.6378253441865138,12
20,no_shrinkage,0.6448079231692677,12
20,hs,0.6450580232092837,12
20,hs_entropy,0.6403561424569828,12
20,hs_log_cardinality,0.6459583833533413,12
20,hs_permutation,0.6475590236094438,12
20,hs_global_permutation,0.6330532212885154,12
00,no_shrinkage,0.4764,13
00,hs,0.4619,13
00,hs_entropy,0.45370000000000005,13
00,hs_log_cardinality,0.4561,13
00,hs_permutation,0.4535,13
00,hs_global_permutation,0.4313,13
05,no_shrinkage,0.5061524609843937,13
05,hs,0.4635854341736695,13
05,hs_entropy,0.4889955982392957,13
05,hs_log_cardinality,0.5076030412164867,13
05,hs_permutation,0.5020508203281312,13
05,hs_global_permutation,0.49759903961584634,13
10,no_shrinkage,0.5469422480232209,13
10,hs,0.589130217195476,13
10,hs_entropy,0.6163547192473225,13
10,hs_log_cardinality,0.6069462516264639,13
10,hs_permutation,0.6039435491942748,13
10,hs_global_permutation,0.6052447202482234,13
15,no_shrinkage,0.6668666866686669,13
15,hs,0.6979697969796981,13
15,hs_entropy,0.7009700970097009,13
15,hs_log_cardinality,0.7055705570557056,13
15,hs_permutation,0.7032703270327032,13
15,hs_global_permutation,0.7044704470447045,13
20,no_shrinkage,0.7039097744360902,13
20,hs,0.7378446115288221,13
20,hs_entropy,0.7372431077694236,13
20,hs_log_cardinality,0.7391478696741856,13
20,hs_permutation,0.7538847117794487,13
20,hs_global_permutation,0.7545864661654135,13
00,no_shrinkage,0.41427284556100485,14
00,hs,0.4061655489940947,14
