replication,shrink_mode,lambda,ROC AUC
17,hs_entropy,10.0,0.5125
17,hs_entropy,25.0,0.5375
17,hs_entropy,50.0,0.55
17,hs_entropy,100.0,0.55
17,hs_log_cardinality,0.0,0.5375
17,hs_log_cardinality,0.1,0.5375
17,hs_log_cardinality,1.0,0.5375
17,hs_log_cardinality,10.0,0.5375
17,hs_log_cardinality,25.0,0.5625
17,hs_log_cardinality,50.0,0.55
17,hs_log_cardinality,100.0,0.5625
17,hs_permutation,0.0,0.5375
17,hs_permutation,0.1,0.5
17,hs_permutation,1.0,0.5
17,hs_permutation,10.0,0.5
17,hs_permutation,25.0,0.525
17,hs_permutation,50.0,0.525
17,hs_permutation,100.0,0.575
17,hs_global_permutation,0.0,0.5375
17,hs_global_permutation,0.1,0.4875
17,hs_global_permutation,1.0,0.4875
17,hs_global_permutation,10.0,0.5375
17,hs_global_permutation,25.0,0.5375
17,hs_global_permutation,50.0,0.5375
17,hs_global_permutation,100.0,0.5625
18,hs,0.0,0.5
18,hs,0.1,0.5
18,hs,1.0,0.5
18,hs,10.0,0.5
18,hs,25.0,0.5125
18,hs,50.0,0.5125
18,hs,100.0,0.5375
18,hs_entropy,0.0,0.5
18,hs_entropy,0.1,0.5
18,hs_entropy,1.0,0.5
18,hs_entropy,10.0,0.5
18,hs_entropy,25.0,0.5125
18,hs_entropy,50.0,0.525
18,hs_entropy,100.0,0.5375
18,hs_log_cardinality,0.0,0.5
18,hs_log_cardinality,0.1,0.5
18,hs_log_cardinality,1.0,0.5
18,hs_log_cardinality,10.0,0.5
18,hs_log_cardinality,25.0,0.5125
18,hs_log_cardinality,50.0,0.5125
18,hs_log_cardinality,100.0,0.5375
18,hs_permutation,0.0,0.5
18,hs_permutation,0.1,0.48125
18,hs_permutation,1.0,0.48125
18,hs_permutation,10.0,0.5187499999999999
18,hs_permutation,25.0,0.53125
18,hs_permutation,50.0,0.55625
18,hs_permutation,100.0,0.55625
18,hs_global_permutation,0.0,0.5
18,hs_global_permutation,0.1,0.48125
18,hs_global_permutation,1.0,0.48125
18,hs_global_permutation,10.0,0.46875
18,hs_global_permutation,25.0,0.5437500000000001
18,hs_global_permutation,50.0,0.525
18,hs_global_permutation,100.0,0.5375
19,hs,0.0,0.5375
19,hs,0.1,0.5375
19,hs,1.0,0.5375
19,hs,10.0,0.59375
19,hs,25.0,0.64375
19,hs,50.0,0.6375000000000001
19,hs,100.0,0.6375000000000001
19,hs_entropy,0.0,0.5375
19,hs_entropy,0.1,0.5375
19,hs_entropy,1.0,0.5375
19,hs_entropy,10.0,0.59375
19,hs_entropy,25.0,0.64375
19,hs_entropy,50.0,0.6375000000000001
19,hs_entropy,100.0,0.6625
