replication,shrink_mode,lambda,ROC AUC
10,hs_log_cardinality,0.1,0.5812499999999999
10,hs_log_cardinality,1.0,0.5812499999999999
10,hs_log_cardinality,10.0,0.6
10,hs_log_cardinality,25.0,0.59375
10,hs_log_cardinality,50.0,0.53125
10,hs_log_cardinality,100.0,0.5
10,hs_permutation,0.0,0.5812499999999999
10,hs_permutation,0.1,0.575
10,hs_permutation,1.0,0.6
10,hs_permutation,10.0,0.59375
10,hs_permutation,25.0,0.59375
10,hs_permutation,50.0,0.53125
10,hs_permutation,100.0,0.5
10,hs_global_permutation,0.0,0.5812499999999999
10,hs_global_permutation,0.1,0.5875
10,hs_global_permutation,1.0,0.6437499999999999
10,hs_global_permutation,10.0,0.59375
10,hs_global_permutation,25.0,0.59375
10,hs_global_permutation,50.0,0.53125
10,hs_global_permutation,100.0,0.5
11,hs,0.0,0.4875
11,hs,0.1,0.5187499999999999
11,hs,1.0,0.5437500000000001
11,hs,10.0,0.6125
11,hs,25.0,0.5625
11,hs,50.0,0.5625
11,hs,100.0,0.5
11,hs_entropy,0.0,0.4875
11,hs_entropy,0.1,0.5187499999999999
11,hs_entropy,1.0,0.5437500000000001
11,hs_entropy,10.0,0.5812499999999999
11,hs_entropy,25.0,0.5625
11,hs_entropy,50.0,0.5625
11,hs_entropy,100.0,0.5
11,hs_log_cardinality,0.0,0.4875
11,hs_log_cardinality,0.1,0.5187499999999999
11,hs_log_cardinality,1.0,0.53125
11,hs_log_cardinality,10.0,0.55
11,hs_log_cardinality,25.0,0.5625
11,hs_log_cardinality,50.0,0.5625
11,hs_log_cardinality,100.0,0.53125
11,hs_permutation,0.0,0.4875
11,hs_permutation,0.1,0.56875
11,hs_permutation,1.0,0.56875
11,hs_permutation,10.0,0.59375
11,hs_permutation,25.0,0.59375
11,hs_permutation,50.0,0.53125
11,hs_permutation,100.0,0.5
11,hs_global_permutation,0.0,0.4875
11,hs_global_permutation,0.1,0.525
11,hs_global_permutation,1.0,0.5375
11,hs_global_permutation,10.0,0.59375
11,hs_global_permutation,25.0,0.5625
11,hs_global_permutation,50.0,0.53125
11,hs_global_permutation,100.0,0.5
12,hs,0.0,0.6124999999999999
12,hs,0.1,0.625
12,hs,1.0,0.65
12,hs,10.0,0.5875
12,hs,25.0,0.6125
12,hs,50.0,0.5625
12,hs,100.0,0.5
12,hs_entropy,0.0,0.6124999999999999
12,hs_entropy,0.1,0.625
12,hs_entropy,1.0,0.65
12,hs_entropy,10.0,0.6
12,hs_entropy,25.0,0.6125
12,hs_entropy,50.0,0.5625
12,hs_entropy,100.0,0.5
12,hs_log_cardinality,0.0,0.6124999999999999
12,hs_log_cardinality,0.1,0.625
12,hs_log_cardinality,1.0,0.65
12,hs_log_cardinality,10.0,0.6
12,hs_log_cardinality,25.0,0.5812499999999999
12,hs_log_cardinality,50.0,0.5625
12,hs_log_cardinality,100.0,0.5
12,hs_permutation,0.0,0.6124999999999999
12,hs_permutation,0.1,0.6
12,hs_permutation,1.0,0.6125
12,hs_permutation,10.0,0.6437499999999999
12,hs_permutation,25.0,0.5812499999999999
12,hs_permutation,50.0,0.5625
12,hs_permutation,100.0,0.5
12,hs_global_permutation,0.0,0.6124999999999999
12,hs_global_permutation,0.1,0.6
12,hs_global_permutation,1.0,0.63125
12,hs_global_permutation,10.0,0.6437499999999999
12,hs_global_permutation,25.0,0.6125
12,hs_global_permutation,50.0,0.5625
12,hs_global_permutation,100.0,0.5
13,hs,0.0,0.4875
13,hs,0.1,0.4875
13,hs,1.0,0.5
13,hs,10.0,0.55
13,hs,25.0,0.5625
13,hs,50.0,0.53125
13,hs,100.0,0.5
13,hs_entropy,0.0,0.4875
13,hs_entropy,0.1,0.4875
13,hs_entropy,1.0,0.5
13,hs_entropy,10.0,0.55
13,hs_entropy,25.0,0.5625
13,hs_entropy,50.0,0.53125
13,hs_entropy,100.0,0.5
13,hs_log_cardinality,0.0,0.4875
13,hs_log_cardinality,0.1,0.4875
13,hs_log_cardinality,1.0,0.5
13,hs_log_cardinality,10.0,0.55
13,hs_log_cardinality,25.0,0.5625
13,hs_log_cardinality,50.0,0.53125
13,hs_log_cardinality,100.0,0.5
13,hs_permutation,0.0,0.4875
13,hs_permutation,0.1,0.5812499999999999
13,hs_permutation,1.0,0.5812499999999999
13,hs_permutation,10.0,0.59375
13,hs_permutation,25.0,0.59375
13,hs_permutation,50.0,0.53125
13,hs_permutation,100.0,0.5
13,hs_global_permutation,0.0,0.4875
13,hs_global_permutation,0.1,0.5812499999999999
13,hs_global_permutation,1.0,0.5812499999999999
13,hs_global_permutation,10.0,0.59375
13,hs_global_permutation,25.0,0.5625
13,hs_global_permutation,50.0,0.53125
13,hs_global_permutation,100.0,0.5
14,hs,0.0,0.5812499999999999
14,hs,0.1,0.5812499999999999
14,hs,1.0,0.5812499999999999
14,hs,10.0,0.6062500000000001
14,hs,25.0,0.61875
14,hs,50.0,0.61875
14,hs,100.0,0.5625
14,hs_entropy,0.0,0.5812499999999999
14,hs_entropy,0.1,0.5812499999999999
14,hs_entropy,1.0,0.5812499999999999
14,hs_entropy,10.0,0.6062500000000001
14,hs_entropy,25.0,0.61875
14,hs_entropy,50.0,0.61875
14,hs_entropy,100.0,0.53125
14,hs_log_cardinality,0.0,0.5812499999999999
14,hs_log_cardinality,0.1,0.5812499999999999
14,hs_log_cardinality,1.0,0.5812499999999999
14,hs_log_cardinality,10.0,0.6062500000000001
14,hs_log_cardinality,25.0,0.61875
14,hs_log_cardinality,50.0,0.61875
14,hs_log_cardinality,100.0,0.59375
14,hs_permutation,0.0,0.5812499999999999
14,hs_permutation,0.1,0.6062500000000001
14,hs_permutation,1.0,0.6062500000000001
14,hs_permutation,10.0,0.61875
14,hs_permutation,25.0,0.61875
14,hs_permutation,50.0,0.61875
14,hs_permutation,100.0,0.5
14,hs_global_permutation,0.0,0.5812499999999999
14,hs_global_permutation,0.1,0.59375
14,hs_global_permutation,1.0,0.59375
14,hs_global_permutation,10.0,0.61875
14,hs_global_permutation,25.0,0.61875
14,hs_global_permutation,50.0,0.61875
14,hs_global_permutation,100.0,0.5
15,hs,0.0,0.775
15,hs,0.1,0.775
15,hs,1.0,0.75625
15,hs,10.0,0.69375
15,hs,25.0,0.63125
15,hs,50.0,0.6125
15,hs,100.0,0.5
15,hs_entropy,0.0,0.775
15,hs_entropy,0.1,0.775
