replication,shrink_mode,lambda,ROC AUC
6,hs,100.0,0.8458333333333332
6,hs_entropy,0.0,0.8333333333333334
6,hs_entropy,0.1,0.8166666666666668
6,hs_entropy,1.0,0.8166666666666668
6,hs_entropy,10.0,0.8166666666666668
6,hs_entropy,25.0,0.8375
6,hs_entropy,50.0,0.8541666666666666
6,hs_entropy,100.0,0.8541666666666666
6,hs_log_cardinality,0.0,0.8333333333333334
6,hs_log_cardinality,0.1,0.8166666666666668
6,hs_log_cardinality,1.0,0.8166666666666668
6,hs_log_cardinality,10.0,0.8375
6,hs_log_cardinality,25.0,0.8375
6,hs_log_cardinality,50.0,0.8541666666666666
6,hs_log_cardinality,100.0,0.8541666666666666
6,hs_permutation,0.0,0.8333333333333334
6,hs_permutation,0.1,0.8166666666666668
6,hs_permutation,1.0,0.8166666666666668
6,hs_permutation,10.0,0.8375
6,hs_permutation,25.0,0.8375
6,hs_permutation,50.0,0.8375
6,hs_permutation,100.0,0.8125
6,hs_global_permutation,0.0,0.8333333333333334
6,hs_global_permutation,0.1,0.8166666666666668
6,hs_global_permutation,1.0,0.8166666666666668
6,hs_global_permutation,10.0,0.8375
6,hs_global_permutation,25.0,0.8375
6,hs_global_permutation,50.0,0.8375
6,hs_global_permutation,100.0,0.8125
7,hs,0.0,0.8041666666666667
7,hs,0.1,0.8041666666666667
7,hs,1.0,0.8041666666666667
7,hs,10.0,0.8208333333333333
7,hs,25.0,0.8208333333333333
7,hs,50.0,0.8375
7,hs,100.0,0.8458333333333332
7,hs_entropy,0.0,0.8041666666666667
7,hs_entropy,0.1,0.8041666666666667
7,hs_entropy,1.0,0.8041666666666667
7,hs_entropy,10.0,0.8416666666666665
7,hs_entropy,25.0,0.8416666666666665
7,hs_entropy,50.0,0.8791666666666668
7,hs_entropy,100.0,0.8500000000000001
7,hs_log_cardinality,0.0,0.8041666666666667
7,hs_log_cardinality,0.1,0.8041666666666667
7,hs_log_cardinality,1.0,0.8041666666666667
7,hs_log_cardinality,10.0,0.8250000000000001
7,hs_log_cardinality,25.0,0.8458333333333334
7,hs_log_cardinality,50.0,0.8416666666666665
7,hs_log_cardinality,100.0,0.8416666666666665
7,hs_permutation,0.0,0.8041666666666667
7,hs_permutation,0.1,0.8208333333333333
7,hs_permutation,1.0,0.8208333333333333
7,hs_permutation,10.0,0.8416666666666665
7,hs_permutation,25.0,0.8416666666666665
7,hs_permutation,50.0,0.8375
7,hs_permutation,100.0,0.8666666666666667
7,hs_global_permutation,0.0,0.8041666666666667
7,hs_global_permutation,0.1,0.8208333333333333
7,hs_global_permutation,1.0,0.8208333333333333
7,hs_global_permutation,10.0,0.8208333333333333
7,hs_global_permutation,25.0,0.8208333333333333
7,hs_global_permutation,50.0,0.8375
7,hs_global_permutation,100.0,0.8666666666666667
8,hs,0.0,0.8208333333333334
8,hs,0.1,0.8208333333333334
8,hs,1.0,0.8208333333333334
8,hs,10.0,0.8375
8,hs,25.0,0.8375
8,hs,50.0,0.8375
8,hs,100.0,0.8375
8,hs_entropy,0.0,0.8208333333333334
8,hs_entropy,0.1,0.8208333333333334
8,hs_entropy,1.0,0.8208333333333334
8,hs_entropy,10.0,0.8375
8,hs_entropy,25.0,0.8375
8,hs_entropy,50.0,0.8375
8,hs_entropy,100.0,0.8375
8,hs_log_cardinality,0.0,0.8208333333333334
8,hs_log_cardinality,0.1,0.8208333333333334
8,hs_log_cardinality,1.0,0.8208333333333334
8,hs_log_cardinality,10.0,0.8375
8,hs_log_cardinality,25.0,0.8375
8,hs_log_cardinality,50.0,0.8375
8,hs_log_cardinality,100.0,0.8375
8,hs_permutation,0.0,0.8208333333333334
8,hs_permutation,0.1,0.8375
8,hs_permutation,1.0,0.8375
8,hs_permutation,10.0,0.8375
8,hs_permutation,25.0,0.8375
8,hs_permutation,50.0,0.8375
8,hs_permutation,100.0,0.8375
8,hs_global_permutation,0.0,0.8208333333333334
8,hs_global_permutation,0.1,0.8375
8,hs_global_permutation,1.0,0.8375
8,hs_global_permutation,10.0,0.8375
8,hs_global_permutation,25.0,0.8375
8,hs_global_permutation,50.0,0.8375
8,hs_global_permutation,100.0,0.8375
9,hs,0.0,0.7875000000000001
9,hs,0.1,0.8291666666666667
9,hs,1.0,0.8291666666666667
9,hs,10.0,0.8291666666666667
9,hs,25.0,0.8291666666666667
9,hs,50.0,0.8458333333333332
9,hs,100.0,0.8416666666666667
9,hs_entropy,0.0,0.7875000000000001
9,hs_entropy,0.1,0.8291666666666667
9,hs_entropy,1.0,0.8291666666666667
9,hs_entropy,10.0,0.7958333333333334
9,hs_entropy,25.0,0.8333333333333334
9,hs_entropy,50.0,0.8333333333333334
9,hs_entropy,100.0,0.8500000000000001
9,hs_log_cardinality,0.0,0.7875000000000001
9,hs_log_cardinality,0.1,0.8291666666666667
9,hs_log_cardinality,1.0,0.8291666666666667
9,hs_log_cardinality,10.0,0.7958333333333334
9,hs_log_cardinality,25.0,0.8166666666666668
9,hs_log_cardinality,50.0,0.8333333333333334
9,hs_log_cardinality,100.0,0.8125
9,hs_permutation,0.0,0.7875000000000001
9,hs_permutation,0.1,0.8125
9,hs_permutation,1.0,0.8125
9,hs_permutation,10.0,0.8125
9,hs_permutation,25.0,0.8125
9,hs_permutation,50.0,0.8291666666666667
9,hs_permutation,100.0,0.8458333333333332
9,hs_global_permutation,0.0,0.7875000000000001
9,hs_global_permutation,0.1,0.8458333333333332
9,hs_global_permutation,1.0,0.8458333333333332
9,hs_global_permutation,10.0,0.8125
9,hs_global_permutation,25.0,0.8291666666666667
9,hs_global_permutation,50.0,0.8458333333333332
9,hs_global_permutation,100.0,0.8458333333333332
10,hs,0.0,0.8500000000000001
10,hs,0.1,0.8500000000000001
10,hs,1.0,0.8500000000000001
10,hs,10.0,0.8708333333333333
10,hs,25.0,0.8708333333333333
10,hs,50.0,0.8708333333333333
10,hs,100.0,0.8083333333333333
10,hs_entropy,0.0,0.8500000000000001
10,hs_entropy,0.1,0.8500000000000001
10,hs_entropy,1.0,0.8500000000000001
10,hs_entropy,10.0,0.8916666666666666
10,hs_entropy,25.0,0.8708333333333333
10,hs_entropy,50.0,0.8500000000000001
10,hs_entropy,100.0,0.8666666666666667
10,hs_log_cardinality,0.0,0.8500000000000001
10,hs_log_cardinality,0.1,0.8500000000000001
10,hs_log_cardinality,1.0,0.8500000000000001
10,hs_log_cardinality,10.0,0.8708333333333333
10,hs_log_cardinality,25.0,0.8708333333333333
10,hs_log_cardinality,50.0,0.8500000000000001
10,hs_log_cardinality,100.0,0.8458333333333332
10,hs_permutation,0.0,0.8500000000000001
10,hs_permutation,0.1,0.8708333333333333
10,hs_permutation,1.0,0.8708333333333333
10,hs_permutation,10.0,0.8916666666666666
10,hs_permutation,25.0,0.8708333333333333
10,hs_permutation,50.0,0.8708333333333333
10,hs_permutation,100.0,0.8083333333333333
10,hs_global_permutation,0.0,0.8500000000000001
10,hs_global_permutation,0.1,0.8916666666666666
10,hs_global_permutation,1.0,0.8916666666666666
10,hs_global_permutation,10.0,0.8916666666666666
10,hs_global_permutation,25.0,0.8916666666666666
10,hs_global_permutation,50.0,0.8708333333333333
10,hs_global_permutation,100.0,0.8500000000000001
11,hs,0.0,0.8708333333333333
11,hs,0.1,0.8708333333333333
11,hs,1.0,0.8708333333333333
11,hs,10.0,0.8875
11,hs,25.0,0.8875
11,hs,50.0,0.8666666666666667
11,hs,100.0,0.8833333333333334
11,hs_entropy,0.0,0.8708333333333333
11,hs_entropy,0.1,0.8708333333333333
11,hs_entropy,1.0,0.8708333333333333
11,hs_entropy,10.0,0.8708333333333333
11,hs_entropy,25.0,0.8708333333333333
11,hs_entropy,50.0,0.8666666666666667
11,hs_entropy,100.0,0.8208333333333334
11,hs_log_cardinality,0.0,0.8708333333333333
11,hs_log_cardinality,0.1,0.8708333333333333
11,hs_log_cardinality,1.0,0.8708333333333333
11,hs_log_cardinality,10.0,0.8708333333333333
11,hs_log_cardinality,25.0,0.8666666666666667
11,hs_log_cardinality,50.0,0.8458333333333332
11,hs_log_cardinality,100.0,0.7833333333333333
11,hs_permutation,0.0,0.8708333333333333
11,hs_permutation,0.1,0.8875
11,hs_permutation,1.0,0.8875
11,hs_permutation,10.0,0.8875
11,hs_permutation,25.0,0.8833333333333334
11,hs_permutation,50.0,0.8624999999999999
11,hs_permutation,100.0,0.8416666666666667
11,hs_global_permutation,0.0,0.8708333333333333
11,hs_global_permutation,0.1,0.8875
11,hs_global_permutation,1.0,0.8708333333333333
11,hs_global_permutation,10.0,0.8875
11,hs_global_permutation,25.0,0.8875
11,hs_global_permutation,50.0,0.8458333333333332
11,hs_global_permutation,100.0,0.8416666666666667
12,hs,0.0,0.8500000000000001
12,hs,0.1,0.8500000000000001
12,hs,1.0,0.8500000000000001
12,hs,10.0,0.8666666666666667
12,hs,25.0,0.8666666666666667
12,hs,50.0,0.8833333333333334
12,hs,100.0,0.8624999999999999
12,hs_entropy,0.0,0.8500000000000001
12,hs_entropy,0.1,0.8500000000000001
12,hs_entropy,1.0,0.8500000000000001
12,hs_entropy,10.0,0.8666666666666667
12,hs_entropy,25.0,0.8833333333333334
12,hs_entropy,50.0,0.9
12,hs_entropy,100.0,0.9
12,hs_log_cardinality,0.0,0.8500000000000001
12,hs_log_cardinality,0.1,0.8500000000000001
12,hs_log_cardinality,1.0,0.8500000000000001
12,hs_log_cardinality,10.0,0.8666666666666667
12,hs_log_cardinality,25.0,0.9
12,hs_log_cardinality,50.0,0.9
12,hs_log_cardinality,100.0,0.8583333333333333
12,hs_permutation,0.0,0.8500000000000001
12,hs_permutation,0.1,0.8666666666666667
12,hs_permutation,1.0,0.8666666666666667
12,hs_permutation,10.0,0.8666666666666667
12,hs_permutation,25.0,0.8666666666666667
12,hs_permutation,50.0,0.8833333333333334
12,hs_permutation,100.0,0.8624999999999999
12,hs_global_permutation,0.0,0.8500000000000001
12,hs_global_permutation,0.1,0.8666666666666667
12,hs_global_permutation,1.0,0.8666666666666667
12,hs_global_permutation,10.0,0.8666666666666667
12,hs_global_permutation,25.0,0.8666666666666667
12,hs_global_permutation,50.0,0.8833333333333334
12,hs_global_permutation,100.0,0.8624999999999999
13,hs,0.0,0.7958333333333334
13,hs,0.1,0.7958333333333334
13,hs,1.0,0.7958333333333334
13,hs,10.0,0.7958333333333334
13,hs,25.0,0.7958333333333334
13,hs,50.0,0.7958333333333334
13,hs,100.0,0.8125
13,hs_entropy,0.0,0.7958333333333334
13,hs_entropy,0.1,0.7958333333333334
13,hs_entropy,1.0,0.7958333333333334
13,hs_entropy,10.0,0.7958333333333334
13,hs_entropy,25.0,0.7958333333333334
13,hs_entropy,50.0,0.7958333333333334
13,hs_entropy,100.0,0.8083333333333333
13,hs_log_cardinality,0.0,0.7958333333333334
13,hs_log_cardinality,0.1,0.7958333333333334
13,hs_log_cardinality,1.0,0.7958333333333334
13,hs_log_cardinality,10.0,0.7625
13,hs_log_cardinality,25.0,0.7625
13,hs_log_cardinality,50.0,0.7583333333333333
13,hs_log_cardinality,100.0,0.7583333333333333
13,hs_permutation,0.0,0.7958333333333334
13,hs_permutation,0.1,0.7958333333333334
13,hs_permutation,1.0,0.7958333333333334
13,hs_permutation,10.0,0.7958333333333334
13,hs_permutation,25.0,0.7958333333333334
13,hs_permutation,50.0,0.7958333333333334
13,hs_permutation,100.0,0.7916666666666667
13,hs_global_permutation,0.0,0.7958333333333334
13,hs_global_permutation,0.1,0.8125
13,hs_global_permutation,1.0,0.7958333333333334
13,hs_global_permutation,10.0,0.7958333333333334
13,hs_global_permutation,25.0,0.7958333333333334
13,hs_global_permutation,50.0,0.7958333333333334
13,hs_global_permutation,100.0,0.7958333333333334
14,hs,0.0,0.7958333333333334
14,hs,0.1,0.8166666666666668
14,hs,1.0,0.8166666666666668
14,hs,10.0,0.8166666666666668
14,hs,25.0,0.8166666666666668
14,hs,50.0,0.8333333333333334
14,hs,100.0,0.7708333333333335
14,hs_entropy,0.0,0.7958333333333334
14,hs_entropy,0.1,0.8
14,hs_entropy,1.0,0.8
14,hs_entropy,10.0,0.8166666666666668
14,hs_entropy,25.0,0.8375
14,hs_entropy,50.0,0.8166666666666668
14,hs_entropy,100.0,0.8041666666666667
14,hs_log_cardinality,0.0,0.7958333333333334
14,hs_log_cardinality,0.1,0.8
14,hs_log_cardinality,1.0,0.8
14,hs_log_cardinality,10.0,0.8375
14,hs_log_cardinality,25.0,0.8
14,hs_log_cardinality,50.0,0.8166666666666668
14,hs_log_cardinality,100.0,0.7666666666666666
14,hs_permutation,0.0,0.7958333333333334
14,hs_permutation,0.1,0.8
14,hs_permutation,1.0,0.8
14,hs_permutation,10.0,0.7833333333333334
14,hs_permutation,25.0,0.7833333333333334
14,hs_permutation,50.0,0.8166666666666668
14,hs_permutation,100.0,0.7708333333333335
14,hs_global_permutation,0.0,0.7958333333333334
14,hs_global_permutation,0.1,0.8
14,hs_global_permutation,1.0,0.8
14,hs_global_permutation,10.0,0.7833333333333334
14,hs_global_permutation,25.0,0.7833333333333334
14,hs_global_permutation,50.0,0.7958333333333334
14,hs_global_permutation,100.0,0.7708333333333335
15,hs,0.0,0.9
15,hs,0.1,0.9
15,hs,1.0,0.9166666666666667
15,hs,10.0,0.9166666666666667
15,hs,25.0,0.8958333333333333
15,hs,50.0,0.9166666666666667
15,hs,100.0,0.8958333333333333
15,hs_entropy,0.0,0.9
15,hs_entropy,0.1,0.9
15,hs_entropy,1.0,0.9166666666666667
15,hs_entropy,10.0,0.9583333333333333
15,hs_entropy,25.0,0.9583333333333333
15,hs_entropy,50.0,0.9375
15,hs_entropy,100.0,0.8958333333333333
15,hs_log_cardinality,0.0,0.9
15,hs_log_cardinality,0.1,0.9
