replication,shrink_mode,lambda,MSE
16,hs_log_cardinality,25.0,0.7579368617706375
16,hs_log_cardinality,50.0,0.8059218735950817
16,hs_log_cardinality,100.0,0.9081519330911211
16,hs_permutation,0.0,0.9401709401709402
16,hs_permutation,0.1,0.8870448791806012
16,hs_permutation,1.0,0.8396020048015957
16,hs_permutation,10.0,0.7552670432310042
16,hs_permutation,25.0,0.7413822852967379
16,hs_permutation,50.0,0.7480686183166434
16,hs_permutation,100.0,0.7761418355777667
16,hs_global_permutation,0.0,0.9401709401709402
16,hs_global_permutation,0.1,0.9260068356566857
16,hs_global_permutation,1.0,0.8819757207780393
16,hs_global_permutation,10.0,0.7763964191311473
16,hs_global_permutation,25.0,0.7489437324462206
16,hs_global_permutation,50.0,0.7485334132042855
16,hs_global_permutation,100.0,0.7730738756536413
17,hs,0.0,1.0248640248640248
17,hs,0.1,1.0174732830969693
17,hs,1.0,0.9659554976924832
17,hs,10.0,0.8114192425621238
17,hs,25.0,0.760203348831461
17,hs,50.0,0.7447079327528581
17,hs,100.0,0.7573989260907912
17,hs_entropy,0.0,1.0248640248640248
17,hs_entropy,0.1,1.0129713677537042
17,hs_entropy,1.0,0.9346612209358006
17,hs_entropy,10.0,0.763252676878186
17,hs_entropy,25.0,0.748340722887176
17,hs_entropy,50.0,0.780493295775064
17,hs_entropy,100.0,0.86494411989074
17,hs_log_cardinality,0.0,1.0248640248640248
17,hs_log_cardinality,0.1,1.0127500643585676
17,hs_log_cardinality,1.0,0.9324282275871181
17,hs_log_cardinality,10.0,0.7587183375910174
17,hs_log_cardinality,25.0,0.7490944960139225
17,hs_log_cardinality,50.0,0.7894343551552578
17,hs_log_cardinality,100.0,0.8873782979967341
17,hs_permutation,0.0,1.0248640248640248
17,hs_permutation,0.1,0.9806457664186758
17,hs_permutation,1.0,0.9375027038998636
17,hs_permutation,10.0,0.8113918072544276
17,hs_permutation,25.0,0.7721780259162334
17,hs_permutation,50.0,0.7631075729608274
17,hs_permutation,100.0,0.7785842876315537
17,hs_global_permutation,0.0,1.0248640248640248
17,hs_global_permutation,0.1,0.9836224476221759
17,hs_global_permutation,1.0,0.9375302478666451
17,hs_global_permutation,10.0,0.8028233600358456
17,hs_global_permutation,25.0,0.7629181445255063
17,hs_global_permutation,50.0,0.7546389496898857
17,hs_global_permutation,100.0,0.771700626899155
18,hs,0.0,1.0473970473970473
