replication,shrink_mode,lambda,MSE
5,hs_global_permutation,50.0,0.4141048113961306
5,hs_global_permutation,100.0,0.4248022915625029
6,hs,0.0,0.54375
6,hs,0.1,0.539855252378874
6,hs,1.0,0.5132251003485204
6,hs,10.0,0.42954396761830493
6,hs,25.0,0.396877661861358
6,hs,50.0,0.383355716086895
6,hs,100.0,0.38305003543802013
6,hs_entropy,0.0,0.54375
6,hs_entropy,0.1,0.5366889456996174
6,hs_entropy,1.0,0.49070851886213607
6,hs_entropy,10.0,0.39193020712625354
6,hs_entropy,25.0,0.38145554754292776
6,hs_entropy,50.0,0.39162438457272836
6,hs_entropy,100.0,0.4136713341564837
6,hs_log_cardinality,0.0,0.54375
6,hs_log_cardinality,0.1,0.5366303607891492
6,hs_log_cardinality,1.0,0.48970850163848006
6,hs_log_cardinality,10.0,0.389381849413991
6,hs_log_cardinality,25.0,0.38042215400892176
6,hs_log_cardinality,50.0,0.3921328131601544
6,hs_log_cardinality,100.0,0.4157247646196895
6,hs_permutation,0.0,0.54375
6,hs_permutation,0.1,0.5203958273411109
6,hs_permutation,1.0,0.49592859897561714
6,hs_permutation,10.0,0.4282463026148358
6,hs_permutation,25.0,0.4066199054138611
6,hs_permutation,50.0,0.3997214072516901
6,hs_permutation,100.0,0.40252609923564914
6,hs_global_permutation,0.0,0.54375
6,hs_global_permutation,0.1,0.5448931177902587
6,hs_global_permutation,1.0,0.5166142094409585
6,hs_global_permutation,10.0,0.43408949855843293
6,hs_global_permutation,25.0,0.409002976519259
6,hs_global_permutation,50.0,0.4002410093158608
6,hs_global_permutation,100.0,0.40201260662874894
7,hs,0.0,0.646875
7,hs,0.1,0.642438415945799
7,hs,1.0,0.6116853658721402
7,hs,10.0,0.5106692263793089
7,hs,25.0,0.46974392763225126
7,hs,50.0,0.4495683284335568
7,hs,100.0,0.44246108343554147
7,hs_entropy,0.0,0.646875
7,hs_entropy,0.1,0.6387842454285831
7,hs_entropy,1.0,0.5856705656350153
7,hs_entropy,10.0,0.4622427744894847
7,hs_entropy,25.0,0.4409379221449569
7,hs_entropy,50.0,0.4455073393449383
7,hs_entropy,100.0,0.4657820606135954
7,hs_log_cardinality,0.0,0.646875
7,hs_log_cardinality,0.1,0.6384389475189814
7,hs_log_cardinality,1.0,0.5825705443015239
7,hs_log_cardinality,10.0,0.45720335814195784
7,hs_log_cardinality,25.0,0.438609762730852
7,hs_log_cardinality,50.0,0.44559773832074223
7,hs_log_cardinality,100.0,0.46825986782739537
7,hs_permutation,0.0,0.646875
7,hs_permutation,0.1,0.6392985875135256
7,hs_permutation,1.0,0.5953535657600556
7,hs_permutation,10.0,0.4899617365428897
7,hs_permutation,25.0,0.45996125247161557
7,hs_permutation,50.0,0.44816408191726886
7,hs_permutation,100.0,0.44742398451100984
7,hs_global_permutation,0.0,0.646875
7,hs_global_permutation,0.1,0.6290052770137472
7,hs_global_permutation,1.0,0.591102125872314
7,hs_global_permutation,10.0,0.490748319376973
7,hs_global_permutation,25.0,0.4585623667734698
7,hs_global_permutation,50.0,0.44560725764770914
7,hs_global_permutation,100.0,0.4447554957663149
8,hs,0.0,0.58125
8,hs,0.1,0.5770448256435343
8,hs,1.0,0.5476264249214052
8,hs,10.0,0.45575164771078425
8,hs,25.0,0.42532906552755706
8,hs,50.0,0.41828314521676535
8,hs,100.0,0.42940978972344296
8,hs_entropy,0.0,0.58125
8,hs_entropy,0.1,0.5741795338442156
8,hs_entropy,1.0,0.5273532887441071
8,hs_entropy,10.0,0.42621823250968005
8,hs_entropy,25.0,0.4247624433568243
8,hs_entropy,50.0,0.4483697229237924
8,hs_entropy,100.0,0.48576993225254145
8,hs_log_cardinality,0.0,0.58125
8,hs_log_cardinality,0.1,0.5739892117709582
8,hs_log_cardinality,1.0,0.5256974621709568
8,hs_log_cardinality,10.0,0.42428280202654084
8,hs_log_cardinality,25.0,0.4255180025177522
8,hs_log_cardinality,50.0,0.45108964570970544
8,hs_log_cardinality,100.0,0.4899880930673281
8,hs_permutation,0.0,0.58125
8,hs_permutation,0.1,0.547500986704798
8,hs_permutation,1.0,0.5205054142474363
8,hs_permutation,10.0,0.445926529815784
8,hs_permutation,25.0,0.42579375922010154
8,hs_permutation,50.0,0.4260586980735752
8,hs_permutation,100.0,0.4423410528549014
8,hs_global_permutation,0.0,0.58125
8,hs_global_permutation,0.1,0.5379586963837262
8,hs_global_permutation,1.0,0.5097705413338081
8,hs_global_permutation,10.0,0.4392585647558521
8,hs_global_permutation,25.0,0.424249225573634
8,hs_global_permutation,50.0,0.42984252513073534
8,hs_global_permutation,100.0,0.450602070170529
9,hs,0.0,0.540625
9,hs,0.1,0.5366659196139437
9,hs,1.0,0.5091587907383451
9,hs,10.0,0.4212552192868932
9,hs,25.0,0.3884181138872662
9,hs,50.0,0.37619961935776314
9,hs,100.0,0.3774705830880657
9,hs_entropy,0.0,0.540625
9,hs_entropy,0.1,0.5333489166695866
9,hs_entropy,1.0,0.4853133879319125
9,hs_entropy,10.0,0.3800078798004257
9,hs_entropy,25.0,0.37047569757951093
9,hs_entropy,50.0,0.3830774698581155
9,hs_entropy,100.0,0.4094289290801612
9,hs_log_cardinality,0.0,0.540625
9,hs_log_cardinality,0.1,0.5332195027824469
9,hs_log_cardinality,1.0,0.48393656925700074
9,hs_log_cardinality,10.0,0.37762460741076515
9,hs_log_cardinality,25.0,0.3700828154103479
9,hs_log_cardinality,50.0,0.38453341348207004
9,hs_log_cardinality,100.0,0.41287771622568625
9,hs_permutation,0.0,0.540625
9,hs_permutation,0.1,0.5352636786281961
9,hs_permutation,1.0,0.49685995507984
9,hs_permutation,10.0,0.40973953650386763
9,hs_permutation,25.0,0.386975970731281
9,hs_permutation,50.0,0.3822370982871012
9,hs_permutation,100.0,0.38797592284438165
9,hs_global_permutation,0.0,0.540625
