replication,shrink_mode,lambda,MSE
11,hs,1.0,0.6523760470516136
11,hs,10.0,0.5706908019768389
11,hs,25.0,0.5282399233947521
11,hs,50.0,0.5113762512749953
11,hs,100.0,0.5245364278914019
11,hs_entropy,0.0,0.6713919522918114
11,hs_entropy,0.1,0.6652664546483303
11,hs_entropy,1.0,0.6225842081993886
11,hs_entropy,10.0,0.5235619635263788
11,hs_entropy,25.0,0.5515250049547286
11,hs_entropy,50.0,0.6393905738356447
11,hs_entropy,100.0,0.785516488052266
11,hs_log_cardinality,0.0,0.6713919522918114
11,hs_log_cardinality,0.1,0.6649009136796684
11,hs_log_cardinality,1.0,0.6205871642114674
11,hs_log_cardinality,10.0,0.522622606570259
11,hs_log_cardinality,25.0,0.5513414690610935
11,hs_log_cardinality,50.0,0.6394199335425297
11,hs_log_cardinality,100.0,0.7855969275072235
11,hs_permutation,0.0,0.6713919522918114
11,hs_permutation,0.1,0.6700216989624238
11,hs_permutation,1.0,0.6411480390621728
11,hs_permutation,10.0,0.5564157782143542
11,hs_permutation,25.0,0.5213680341573587
11,hs_permutation,50.0,0.5101965824500317
11,hs_permutation,100.0,0.528392749191064
11,hs_global_permutation,0.0,0.6713919522918114
11,hs_global_permutation,0.1,0.6767576138381239
11,hs_global_permutation,1.0,0.6382360505242036
11,hs_global_permutation,10.0,0.5416566498467208
11,hs_global_permutation,25.0,0.5079900409524352
11,hs_global_permutation,50.0,0.5015178997530405
11,hs_global_permutation,100.0,0.5259318126666025
12,hs,0.0,0.5885466349323538
12,hs,0.1,0.5859520103034778
12,hs,1.0,0.566741363575624
12,hs,10.0,0.48952008225286175
12,hs,25.0,0.4500084099314926
12,hs,50.0,0.4296332251096217
12,hs,100.0,0.42925066613970764
12,hs_entropy,0.0,0.5885466349323538
12,hs_entropy,0.1,0.582451424981245
12,hs_entropy,1.0,0.5403760792695462
12,hs_entropy,10.0,0.4366545440752796
12,hs_entropy,25.0,0.44266931199552134
12,hs_entropy,50.0,0.49854286029140316
12,hs_entropy,100.0,0.6044073700611418
12,hs_log_cardinality,0.0,0.5885466349323538
12,hs_log_cardinality,0.1,0.5825160431246913
12,hs_log_cardinality,1.0,0.540629103138888
12,hs_log_cardinality,10.0,0.4364795062918651
12,hs_log_cardinality,25.0,0.442437554107349
12,hs_log_cardinality,50.0,0.49835927399069496
12,hs_log_cardinality,100.0,0.6042908691495116
12,hs_permutation,0.0,0.5885466349323538
12,hs_permutation,0.1,0.5790752500322328
12,hs_permutation,1.0,0.54719691148236
12,hs_permutation,10.0,0.4643031844082213
12,hs_permutation,25.0,0.43435994975838915
12,hs_permutation,50.0,0.4233836657482268
12,hs_permutation,100.0,0.4318215225410417
12,hs_global_permutation,0.0,0.5885466349323538
12,hs_global_permutation,0.1,0.5610961707742186
12,hs_global_permutation,1.0,0.5369595524502662
12,hs_global_permutation,10.0,0.46444153965950247
12,hs_global_permutation,25.0,0.43476584649186123
12,hs_global_permutation,50.0,0.42347006688306343
12,hs_global_permutation,100.0,0.43124707056577277
13,hs,0.0,0.5189649369566603
13,hs,0.1,0.5165555146485666
13,hs,1.0,0.4985378100144902
13,hs,10.0,0.4207329668806456
13,hs,25.0,0.3819680108275791
13,hs,50.0,0.3672628867601152
13,hs,100.0,0.3749926223644936
13,hs_entropy,0.0,0.5189649369566603
13,hs_entropy,0.1,0.5132047228740027
13,hs_entropy,1.0,0.4731678207005827
13,hs_entropy,10.0,0.3777410569709257
13,hs_entropy,25.0,0.3882700442934065
13,hs_entropy,50.0,0.43593419099340414
13,hs_entropy,100.0,0.5176875136921839
13,hs_log_cardinality,0.0,0.5189649369566603
13,hs_log_cardinality,0.1,0.5132887366258142
13,hs_log_cardinality,1.0,0.4734410338862951
13,hs_log_cardinality,10.0,0.37752158359489185
13,hs_log_cardinality,25.0,0.3880842409367297
13,hs_log_cardinality,50.0,0.4358164689813008
13,hs_log_cardinality,100.0,0.5176266027212962
13,hs_permutation,0.0,0.5189649369566603
13,hs_permutation,0.1,0.5081574710553174
13,hs_permutation,1.0,0.48048652701209127
13,hs_permutation,10.0,0.392097171385585
13,hs_permutation,25.0,0.3626113399298163
13,hs_permutation,50.0,0.3599757318989753
13,hs_permutation,100.0,0.3786393486287461
13,hs_global_permutation,0.0,0.5189649369566603
13,hs_global_permutation,0.1,0.5108470669505821
13,hs_global_permutation,1.0,0.4871903453476753
13,hs_global_permutation,10.0,0.4029998594102015
13,hs_global_permutation,25.0,0.37402202960514686
13,hs_global_permutation,50.0,0.3703484154853293
13,hs_global_permutation,100.0,0.38687855856372716
14,hs,0.0,0.6132447536048492
14,hs,0.1,0.6096628926386238
14,hs,1.0,0.5814017189667571
14,hs,10.0,0.45105685907885695
14,hs,25.0,0.3782478803973271
14,hs,50.0,0.3308241159833103
14,hs,100.0,0.298656017633956
14,hs_entropy,0.0,0.6132447536048492
14,hs_entropy,0.1,0.6039517655423591
14,hs_entropy,1.0,0.5378470665542965
14,hs_entropy,10.0,0.3428053046233738
14,hs_entropy,25.0,0.29395634096320233
14,hs_entropy,50.0,0.29749875059220043
14,hs_entropy,100.0,0.342734402482114
14,hs_log_cardinality,0.0,0.6132447536048492
14,hs_log_cardinality,0.1,0.603833794612392
14,hs_log_cardinality,1.0,0.53710028623893
14,hs_log_cardinality,10.0,0.34184972399732955
14,hs_log_cardinality,25.0,0.29332059561138374
14,hs_log_cardinality,50.0,0.2971097925746679
14,hs_log_cardinality,100.0,0.34253286059774396
14,hs_permutation,0.0,0.6132447536048492
14,hs_permutation,0.1,0.6003038251344536
14,hs_permutation,1.0,0.5462178627978685
14,hs_permutation,10.0,0.41382241321209506
14,hs_permutation,25.0,0.35648452936238595
14,hs_permutation,50.0,0.3210783806580238
14,hs_permutation,100.0,0.29835071238764405
14,hs_global_permutation,0.0,0.6132447536048492
14,hs_global_permutation,0.1,0.5798829125263616
14,hs_global_permutation,1.0,0.5341730407802445
14,hs_global_permutation,10.0,0.4042717005133986
14,hs_global_permutation,25.0,0.3507488991072123
14,hs_global_permutation,50.0,0.31760330567684436
14,hs_global_permutation,100.0,0.2959253568558684
15,hs,0.0,0.4751607519141414
15,hs,0.1,0.4724956569800423
15,hs,1.0,0.4535598156711757
15,hs,10.0,0.3921204084994857
15,hs,25.0,0.37433511664260094
15,hs,50.0,0.37767032835202724
15,hs,100.0,0.40300391175099765
15,hs_entropy,0.0,0.4751607519141414
15,hs_entropy,0.1,0.4699062345093167
15,hs_entropy,1.0,0.43582234807196835
15,hs_entropy,10.0,0.3852919855654633
15,hs_entropy,25.0,0.42488498261957186
15,hs_entropy,50.0,0.49743863218404244
15,hs_entropy,100.0,0.6067939173756444
15,hs_log_cardinality,0.0,0.4751607519141414
15,hs_log_cardinality,0.1,0.4699736704192488
15,hs_log_cardinality,1.0,0.4360746424710306
15,hs_log_cardinality,10.0,0.38528843321010336
15,hs_log_cardinality,25.0,0.42486389332280805
15,hs_log_cardinality,50.0,0.4974269550012356
15,hs_log_cardinality,100.0,0.6067918640849187
15,hs_permutation,0.0,0.4751607519141414
15,hs_permutation,0.1,0.4537563625111368
15,hs_permutation,1.0,0.4306702961869159
15,hs_permutation,10.0,0.3804491736168908
15,hs_permutation,25.0,0.3742411606026071
15,hs_permutation,50.0,0.38628311338006643
15,hs_permutation,100.0,0.4173639741975105
15,hs_global_permutation,0.0,0.4751607519141414
15,hs_global_permutation,0.1,0.46297563353576465
15,hs_global_permutation,1.0,0.440224305691292
15,hs_global_permutation,10.0,0.3797388399561577
15,hs_global_permutation,25.0,0.3700797292991773
15,hs_global_permutation,50.0,0.38123942254881854
15,hs_global_permutation,100.0,0.41326818888317396
16,hs,0.0,0.8163486527064199
16,hs,0.1,0.8128242727081788
16,hs,1.0,0.7847030439693352
16,hs,10.0,0.6514332387693575
16,hs,25.0,0.5857038266076835
16,hs,50.0,0.5565167946292287
16,hs,100.0,0.557201803645414
16,hs_entropy,0.0,0.8163486527064199
16,hs_entropy,0.1,0.8071444803570148
16,hs_entropy,1.0,0.7422114180042693
16,hs_entropy,10.0,0.5791601820577801
16,hs_entropy,25.0,0.5808123009069044
16,hs_entropy,50.0,0.6419440795263357
16,hs_entropy,100.0,0.7557462495708458
16,hs_log_cardinality,0.0,0.8163486527064199
16,hs_log_cardinality,0.1,0.807024926932152
16,hs_log_cardinality,1.0,0.741531115985389
16,hs_log_cardinality,10.0,0.5786163098987236
16,hs_log_cardinality,25.0,0.5805117748200763
16,hs_log_cardinality,50.0,0.6417663850667177
16,hs_log_cardinality,100.0,0.7556528674902114
16,hs_permutation,0.0,0.8163486527064199
16,hs_permutation,0.1,0.80773043455211
16,hs_permutation,1.0,0.7517377507198463
16,hs_permutation,10.0,0.6072886269517581
16,hs_permutation,25.0,0.5594508640559371
16,hs_permutation,50.0,0.5446622031786552
16,hs_permutation,100.0,0.5567611974539808
16,hs_global_permutation,0.0,0.8163486527064199
16,hs_global_permutation,0.1,0.8283320933093336
16,hs_global_permutation,1.0,0.7654422318431301
16,hs_global_permutation,10.0,0.5989786563393247
16,hs_global_permutation,25.0,0.5487606364527513
16,hs_global_permutation,50.0,0.5354738273029264
16,hs_global_permutation,100.0,0.5500829327416211
17,hs,0.0,0.659467034605415
17,hs,0.1,0.6548994985978859
17,hs,1.0,0.6223774324106622
17,hs,10.0,0.5038276417685015
17,hs,25.0,0.4524352400224017
17,hs,50.0,0.4340750561701694
17,hs,100.0,0.44385760875797076
17,hs_entropy,0.0,0.659467034605415
17,hs_entropy,0.1,0.6507449158421493
17,hs_entropy,1.0,0.5912108036206448
17,hs_entropy,10.0,0.45570416399099883
17,hs_entropy,25.0,0.4660293202670862
17,hs_entropy,50.0,0.524688761982157
17,hs_entropy,100.0,0.6270919294298851
17,hs_log_cardinality,0.0,0.659467034605415
17,hs_log_cardinality,0.1,0.6509511315659501
17,hs_log_cardinality,1.0,0.5921696292888711
17,hs_log_cardinality,10.0,0.456239961251561
17,hs_log_cardinality,25.0,0.46629552358378684
17,hs_log_cardinality,50.0,0.5248461234643602
17,hs_log_cardinality,100.0,0.6271917902155685
17,hs_permutation,0.0,0.659467034605415
17,hs_permutation,0.1,0.6047826387521889
17,hs_permutation,1.0,0.5791880140505258
17,hs_permutation,10.0,0.47663059464028323
17,hs_permutation,25.0,0.43879921733590127
17,hs_permutation,50.0,0.43105482216455815
17,hs_permutation,100.0,0.4491149977873266
17,hs_global_permutation,0.0,0.659467034605415
17,hs_global_permutation,0.1,0.6270954037857075
17,hs_global_permutation,1.0,0.5709656117783241
17,hs_global_permutation,10.0,0.4501565138929801
17,hs_global_permutation,25.0,0.42126950516376227
17,hs_global_permutation,50.0,0.4221864093846984
